Timestamp,Actual Position,Target Position,IMU Data
1732127770.6514635,"[-1443, -1443]",[9000],0
1732127770.6609726,"[-1443, -1443]",[9000],0
1732127770.6609726,"[-1443, -1443]",[9000],0
1732127770.6674802,"[-1443, -1443]",[9000],0
1732127770.6674802,"[-1443, -1443]",[9000],0
1732127770.6756392,"[-1443, -1443]",[9000],0
1732127770.6756392,"[-1443, -1443]",[9000],0
1732127770.6844692,"[-1443, -1443]",[9000],0
1732127770.692045,"[-1443, -1443]",[9000],0
1732127770.6934702,"[-1443, -1443]",[9000],0
1732127770.7004943,"[-1443, -1443]",[9000],0
1732127770.7004943,"[-1443, -1443]",[9000],0
1732127770.708743,"[-1443, -1443]",[9000],0
1732127770.708743,"[-1443, -1443]",[9000],0
1732127770.7172678,"[-1443, -1443]",[9000],0
1732127770.7172678,"[-1443, -1443]",[9000],0
1732127770.7255032,"[-1443, -1443]",[9000],0
1732127770.7255032,"[-1443, -1442]",[9000],0
1732127770.73381,"[-1443, -1443]",[9000],0
1732127770.73381,"[-1443, -1443]",[9000],0
1732127770.7419097,"[-1443, -1443]",[9000],0
1732127770.7419097,"[-1443, -1443]",[9000],0
1732127770.7501905,"[-1443, -1443]",[9000],0
1732127770.7501905,"[-1443, -1443]",[9000],0
1732127770.7612197,"[-1443, -1443]",[9000],0
1732127770.7612197,"[-1443, -1443]",[9000],0
1732127770.7671487,"[-1443, -1443]",[9000],0
1732127770.7760575,"[-1443, -1443]",[9000],0
1732127770.7760575,"[-1443, -1443]",[9000],0
1732127770.7838032,"[-1443, -1443]",[9000],0
1732127770.7838032,"[-1443, -1443]",[9000],0
1732127770.7937152,"[-1443, -1443]",[9000],0
1732127770.7954473,"[-1443, -1443]",[9000],0
1732127770.7999575,"[-1443, -1443]",[9000],0
1732127770.7999575,"[-1443, -1443]",[9000],0
1732127770.8079681,"[-1443, -1443]",[9000],0
1732127770.8079681,"[-1443, -1443]",[9000],0
1732127770.8166213,"[-1443, -1442]",[9000],0
1732127770.8241382,"[-1443, -1443]",[9000],0
1732127770.8321524,"[-1443, -1443]",[9000],0
1732127770.8329978,"[-1443, -1443]",[9000],0
1732127770.8410754,"[-1443, -1443]",[9000],0
1732127770.8410754,"[-1443, -1443]",[9000],0
1732127770.8486693,"[-1443, -1443]",[9000],0
1732127770.8486693,"[-1443, -1443]",[9000],0
1732127770.8567817,"[-1443, -1443]",[9000],0
1732127770.861295,"[-1443, -1443]",[9000],0
1732127770.864805,"[-1443, -1443]",[9000],0
1732127770.864805,"[-1443, -1443]",[9000],0
1732127770.8732052,"[-1443, -1443]",[9000],0
1732127770.8732052,"[-1443, -1443]",[9000],0
1732127770.8812158,"[-1443, -1443]",[9000],0
1732127770.8812158,"[-1443, -1443]",[9000],0
1732127770.8892055,"[-1443, -1443]",[9000],0
1732127770.8892055,"[-1443, -1443]",[9000],0
1732127770.8972046,"[-1443, -1443]",[9000],0
1732127770.9055238,"[-1443, -1443]",[9000],0
1732127770.9055238,"[-1443, -1443]",[9000],0
1732127770.9135377,"[-1443, -1443]",[9000],0
1732127770.9135377,"[-1443, -1443]",[9000],0
1732127770.9219928,"[-1443, -1443]",[9000],0
1732127770.9219928,"[-1443, -1443]",[9000],0
1732127770.9307833,"[-1443, -1443]",[9000],0
1732127770.9307833,"[-1443, -1443]",[9000],0
1732127770.9382925,"[-1443, -1443]",[9000],0
1732127770.9382925,"[-1443, -1443]",[9000],0
1732127770.9474175,"[-1443, -1443]",[9000],0
1732127770.9474175,"[-1443, -1443]",[9000],0
1732127770.9548075,"[-1443, -1443]",[9000],0
1732127770.9548075,"[-1443, -1443]",[9000],0
1732127770.9629745,"[-1443, -1443]",[9000],0
1732127770.9629745,"[-1443, -1443]",[9000],0
1732127770.971022,"[-1443, -1443]",[9000],0
1732127770.971022,"[-1443, -1443]",[9000],0
1732127770.9797027,"[-1443, -1443]",[9000],0
1732127770.987217,"[-1443, -1443]",[9000],0
1732127770.987217,"[-1443, -1443]",[9000],0
1732127770.9962592,"[-1443, -1443]",[9000],0
1732127771.0043113,"[-1443, -1443]",[9000],0
1732127771.0058227,"[-1443, -1443]",[9000],0
1732127771.012326,"[-1443, -1443]",[9000],0
1732127771.0205617,"[-1443, -1443]",[9000],0
1732127771.0218902,"[-1443, -1443]",[9000],0
1732127771.0303116,"[-1443, -1443]",[9000],0
1732127771.0303116,"[-1443, -1443]",[9000],0
1732127771.0373669,"[-1443, -1443]",[9000],0
1732127771.0453777,"[-1443, -1443]",[9000],0
1732127771.0453777,"[-1443, -1443]",[9000],0
1732127771.053372,"[-1443, -1443]",[9000],0
1732127771.053372,"[-1443, -1443]",[9000],0
1732127771.0624163,"[-1443, -1443]",[9000],0
1732127771.0694687,"[-1443, -1443]",[9000],0
1732127771.0694687,"[-1443, -1443]",[9000],0
1732127771.0774755,"[-1443, -1443]",[9000],0
1732127771.0787053,"[-1443, -1443]",[9000],0
1732127771.0857873,"[-1443, -1443]",[9000],0
1732127771.0859635,"[-1443, -1443]",[9000],0
1732127771.0939608,"[-1443, -1443]",[9000],0
1732127771.0959923,"[-1443, -1443]",[9000],0
1732127771.6164298,"[-1443, -1443]",[9000],0
1732127772.1340141,"[-1443, -1443]",[9000],0
1732127772.1423519,"[-1443, -1443]",[-9000],0
1732127772.1423519,"[-1443, -1443]",[-9000],0
1732127772.1540515,"[-1443, -1443]",[-9000],0
1732127772.1540515,"[-1443, -1443]",[-9000],0
1732127772.162693,"[-1443, -1442]",[-9000],0
1732127772.1633058,"[-1443, -1443]",[-9000],0
1732127772.1682415,"[-1443, -1443]",[-9000],0
1732127772.1682415,"[-1443, -1443]",[-9000],0
1732127772.175751,"[-1443, -1442]",[-9000],0
1732127772.175751,"[-1443, -1443]",[-9000],0
1732127772.184065,"[-1443, -1443]",[-9000],0
1732127772.184065,"[-1443, -1443]",[-9000],0
1732127772.1931014,"[-1443, -1443]",[-9000],0
1732127772.1931014,"[-1443, -1443]",[-9000],0
